CODIGO_INTERNO,COD_DEPTO_PROCEDENCIA,COD_MUN_PROCEDENCIA,COD_DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,ESTRATO,COD_COLEGIO,MODACADEMICA,ANO_TERMINACION_COLEGIO,PBM_CALCULADO,PBM_COLEGIO,PBM_ASIGNADO,PUNTAJE_ADMISION,CONVOCATORIA,APERTURA,COD_ACCESO,COD_SUBACCESO,NODO_INICIO,COD_PLAN,HIST_ACADEMICA
591899,25,312,,,3,034769,Oficial,2019,18,,,"604,19",2022-1S,2022-1S,1,1,2,2540,3809
591902,25,290,,,2,059923,No oficial,2019,16,,,"650,82",2022-1S,2022-1S,1,1,2,2540,3810
591914,25,269,,,3,048967,Oficial,2019,16,,,,2022-1S,2023-1S,3,1,2,2552,5587
591029,8,1,,,4,003194,No oficial,2021,49,51,,"776,75",2022-1S,2022-1S,1,1,2,2552,5244
591037,15,106,,,No Estratificado,053629,No oficial,2020,43,,,"807,99",2022-1S,2022-1S,1,1,2,2552,5245
591041,13,667,,,1,043042,Oficial,2021,10,,,"673,92",2022-1S,2022-1S,1,21,2,2552,5246
591053,17,1,,,3,006148,No oficial,2020,46,,,"910,03",2022-1S,2022-1S,1,1,2,2552,5247
591073,41,1,,,No Informa,068254,No oficial,2021,67,,,"785,92",2022-1S,2022-1S,1,1,2,2552,5248
591077,41,1,,,3,131888,No oficial,2020,45,70,,"769,14",2022-1S,2022-1S,1,1,2,2552,5249
591081,73,449,,,1,050211,Oficial,2021,32,33,,"739,52",2022-1S,2022-1S,1,1,2,2552,5250
591085,41,1,,,2,068254,No oficial,2021,34,,,"788,29",2022-1S,2022-1S,1,5,2,2552,5251
591089,15,176,,,2,024752,Oficial,2019,11,,,"910,03",2022-1S,2022-1S,1,1,2,2552,5252
591101,66,1,,,3,999993,No oficial,2021,25,,,"749,4",2022-1S,2022-1S,1,1,2,2552,5253
591105,52,356,,,1,011650,Oficial,2021,16,,,"735,242",2022-2S,2022-2S,1,1,2,2552,5392
591113,52,356,,,1,028928,Oficial,2016,2,,,"799,77",2022-1S,2022-1S,1,1,2,2552,5255
588703,5,308,,,2,001867,Oficial,2019,17,,,"564,49",2021-2S,2021-2S,1,1,2,3534,989
602779,15,759,,,2,005603,Oficial,2018,12,,,"595,156",2022-2S,2022-2S,1,1,2,2540,3936
602797,11,1,,,3,098749,No oficial,2020,39,,,"588,351",2022-2S,2022-2S,1,1,12,2540,3937
601566,11,1,,,2,075366,No oficial,2021,40,,,"575,17",2022-2S,2022-2S,1,1,12,2540,3912
601581,52,1,,,4,011262,No oficial,2022,63,,,"766,574",2022-2S,2023-2S,1,1,2,2552,5376
601584,81,794,,,1,030668,Oficial,2020,38,,,"707,421",2022-2S,2022-2S,1,18,4,2552,5377
602237,5,1,,,2,042051,Oficial,2019,12,,,"621,101",2022-2S,2022-2S,1,1,2,3534,1244
602241,52,1,,,2,119412,Oficial,2020,7,,,"581,365",2022-2S,2022-2S,1,1,2,3534,1245
602583,11,1,,,3,056358,Oficial,2021,15,,,"580,716",2022-2S,2022-2S,1,1,2,2540,3928
602585,52,1,,,2,012005,Oficial,2017,28,,,"717,407",2022-2S,2022-2S,1,1,2,2552,5403
590808,99,1,,,1,167981,Oficial,2021,4,,,"460,06",2022-1S,2022-1S,1,18,4,5948,2074
590838,52,356,,,2,034348,Oficial,2020,7,,,"503,57",2022-1S,2022-1S,1,1,12,5948,2108
595138,25,269,,,4,024893,No oficial,2021,50,,,,2025-1S,2025-1S,9,1,1,3534,1829
595196,5,631,,,3,000653,No oficial,2021,57,,,,2022-1S,2024-2S,3,1,2,3534,1807
598117,68,679,,,3,080127,No oficial,2021,63,72,,"743,789",2022-2S,2022-2S,1,1,2,2552,5307
602623,11,1,,,2,025924,No oficial,2019,43,,,"770,962",2022-2S,2022-2S,1,1,2,2552,5405
602628,25,785,,,2,114561,No oficial,2019,39,,,"594,76",2022-2S,2022-2S,1,1,12,2540,3929
601018,11,1,,,2,698225,No oficial,2019,24,,,"646,966",2022-2S,2022-2S,1,1,2,2540,3891
601022,15,759,,,2,119255,No oficial,2021,19,,,"631,206",2022-2S,2022-2S,1,1,2,2540,3892
590860,76,520,,,2,006395,Oficial,2017,9,,,"496,9",2022-1S,2022-1S,1,1,12,5948,2109
592508,25,754,,,3,999993,No oficial,2020,36,,,"583,62",2022-1S,2022-1S,1,1,2,2540,3827
592511,11,1,,,3,085712,No oficial,2020,64,,,"586,08",2022-1S,2022-1S,1,1,2,2540,3828
594094,5,1,,,3,089805,Oficial,2021,30,,,"647,37",2022-1S,2022-1S,1,1,4,3534,1061
602668,73,168,,,2,043612,Oficial,2020,35,,,"707,736",2022-2S,2022-2S,1,1,2,2552,5406
601989,20,1,,,3,035204,No oficial,2021,40,42,,"840,578",2022-2S,2022-2S,1,1,2,2552,5387
589285,52,835,,,1,111773,No oficial,2019,9,,,"434,94",2022-1S,2022-1S,1,23,4,5948,2075
589286,52,227,,,1,034298,No oficial,2020,4,,,"457,21",2022-1S,2022-1S,1,24,12,5948,2078
589295,76,520,,,2,111930,Oficial,2019,10,,,"482,35",2022-1S,2022-1S,1,1,12,5948,2079
592103,25,286,,,3,072934,No oficial,2020,50,,,"617,02",2022-1S,2022-1S,1,1,2,2540,3815
602709,52,356,,,2,039248,Oficial,2021,33,,,"736,639",2022-2S,2022-2S,1,3,2,2552,5410
602715,19,698,,,1,105981,No oficial,2021,20,21,,"730,031",2022-2S,2022-2S,1,1,2,2552,5411
601074,11,1,,,2,717330,Oficial,2020,14,,,,2022-2S,2022-2S,1,24,12,2540,3893
598910,11,1,,,3,023523,No oficial,2021,43,,,"592,854",2022-2S,2022-2S,1,1,2,2540,3864
601749,5,1,,,3,131540,Oficial,2017,20,,,"595,203",2022-2S,2022-2S,1,1,4,3534,1234
602694,11,1,,,4,023846,No oficial,2021,69,,,"569,985",2022-2S,2022-2S,1,1,2,2540,3932
601085,85,1,,,2,659441,Oficial,2021,11,,,,2022-2S,2022-2S,1,24,2,2540,3894
601086,68,1,,,1,114868,Oficial,2021,38,,,"809,581",2022-2S,2023-1S,1,1,2,2552,5351
589370,76,520,,,2,111930,Oficial,2021,13,,,"449,62",2022-1S,2022-1S,1,1,2,5948,2081
589378,76,520,,,2,144931,No oficial,2019,15,,,"449,42",2022-1S,2022-1S,1,1,12,5948,2082
592136,11,1,,,2,155903,No oficial,2018,32,,,"612,11",2022-1S,2022-1S,1,24,12,2540,3816
592139,11,1,,,2,109173,Oficial,2019,8,,,"601,39",2022-1S,2022-1S,1,1,2,2540,3817
592595,11,1,,,2,091389,No oficial,2021,50,,,"593,25",2022-1S,2022-1S,1,1,2,2540,3829
601777,5,1,,,2,600000,No oficial,2021,15,,,"609,716",2022-2S,2022-2S,1,1,2,3534,1235
602624,23,660,,,2,008177,Oficial,2018,24,,,"561,3",2022-2S,2022-2S,1,3,4,3534,1257
602081,52,1,,,2,011452,No oficial,2020,32,48,,"780,671",2022-2S,2022-2S,1,1,2,2552,5390
601108,11,1,,,2,152652,No oficial,2021,19,,,"600,358",2022-2S,2022-2S,1,1,12,2540,3895
589419,76,563,,,2,011718,Oficial,2020,15,,,"583,29",2022-1S,2022-1S,1,1,12,5948,2083
592169,25,320,,,2,048975,No oficial,2021,20,22,,"600,84",2022-1S,2022-1S,1,1,2,2540,3818
594384,5,1,,,2,000174,No oficial,2016,49,57,,,2022-1S,2024-2S,3,1,2,3534,1801
598345,11,1,,,2,075275,No oficial,2021,27,,,"577,423",2022-2S,2022-2S,1,1,2,2540,3862
598382,11,1,,,3,023440,Oficial,2021,17,,,"582,977",2022-2S,2022-2S,1,1,12,2540,3863
601816,5,212,,,2,001701,Oficial,2021,51,,,"586,717",2022-2S,2022-2S,1,1,2,3534,1236
602328,54,1,,,2,012278,Oficial,2021,18,,,"792,536",2022-2S,2022-2S,1,1,2,2552,5396
602640,81,1,,,2,087395,Oficial,2021,34,,,"600,54",2022-2S,2022-2S,1,1,4,3534,1258
602126,11,1,,,3,603688,No oficial,2020,54,,,"848,359",2022-2S,2022-2S,1,1,2,2552,5391
602136,11,1,,,2,024158,Oficial,2021,11,,,"570,726",2022-2S,2022-2S,1,1,2,2540,3921
602146,52,835,,,1,111088,No oficial,2021,23,38,,"570,558",2022-2S,2022-2S,1,21,12,2552,5393
589479,81,1,,,1,083485,Oficial,2019,4,,,"438,06",2022-1S,2023-1S,1,18,4,5948,2073
592177,11,1,,,3,999993,No oficial,2021,32,,,,2022-1S,2025-1S,3,1,2,2540,4885
592191,11,1,,,2,046052,No oficial,2021,30,,,"600,16",2022-1S,2022-1S,1,1,2,2540,3819
592631,11,1,,,3,056127,No oficial,2013,17,,,"603,71",2022-1S,2022-1S,1,1,2,2540,3830
601869,17,380,,,2,057737,No oficial,2021,31,42,,"589,913",2022-2S,2022-2S,1,1,4,3534,1238
589507,76,318,,,2,066159,Oficial,2020,6,,,"454,8",2022-1S,2022-1S,1,1,2,5948,2084
599016,11,1,,,2,062927,No oficial,2021,63,,,"782,392",2023-2S,2023-2S,1,1,2,2552,5674
599018,11,1,,,4,024059,No oficial,2021,86,,,"705,327",2022-2S,2022-2S,1,1,2,2552,5314
599046,11,1,,,2,098913,No oficial,2018,44,,,"592,065",2022-2S,2022-2S,1,1,12,2540,3865
601599,52,287,,,1,036962,Oficial,2021,10,,,"764,817",2022-2S,2022-2S,1,1,2,2552,5378
601625,11,1,,,3,021543,No oficial,2021,61,,,"720,292",2022-2S,2022-2S,1,1,2,2552,5379
601161,85,1,,,1,082842,Oficial,2020,8,,,"799,743",2022-2S,2022-2S,1,18,4,2552,5356
589635,19,548,,,1,007401,Oficial,2016,2,,,"480,32",2022-1S,2022-1S,1,1,2,5948,2085
589670,76,520,,,2,018697,Oficial,2021,8,,,"611,16",2022-1S,2022-1S,1,1,12,5948,2086
593503,41,298,,,1,009993,No oficial,2021,25,,,"773,306",2022-2S,2022-2S,1,1,2,2552,5323
599068,25,126,,,4,191239,No oficial,2021,66,82,,"715,905",2022-2S,2022-2S,1,1,2,2552,5315
599082,76,364,,,3,006023,No oficial,2018,49,60,,"745,923",2022-2S,2023-1S,1,1,2,2552,5316
602428,76,1,,,3,128256,Oficial,2021,45,,,"846,185",2022-2S,2022-2S,1,1,2,2552,5399
601651,73,1,,,3,118539,No oficial,2021,63,64,,"899,418",2022-2S,2022-2S,1,1,2,2552,5380
602226,25,430,,,1,118802,No oficial,2015,22,,,"566,981",2022-2S,2022-2S,1,1,2,2540,3922
602229,41,1,,,2,042648,Oficial,2017,15,,,"772,79",2022-2S,2022-2S,1,1,2,2552,5394
601173,25,899,,,2,009514,Oficial,2020,11,,,"718,12",2022-2S,2022-2S,1,1,2,2552,5357
601179,15,238,,,2,005082,Oficial,2021,27,,,"720,138",2022-2S,2022-2S,1,1,2,2552,5358
589691,52,110,,,1,153585,Oficial,2020,3,,,"573,77",2022-1S,2022-1S,1,1,12,5948,2087
589734,76,248,,,1,111492,Oficial,2021,3,,,"502,28",2022-1S,2022-1S,1,1,12,5948,2088
589748,52,356,,,1,011718,Oficial,2021,34,,,"566,28",2022-1S,2022-1S,1,1,12,5948,2089
589783,19,455,,,1,103093,Oficial,2020,3,,,"490,4",2022-1S,2022-1S,1,1,2,5948,2090
592256,11,1,,,3,999993,No oficial,2021,48,,,"679,16",2022-1S,2022-1S,1,1,2,2540,3822
593569,11,1,,,2,008995,No oficial,2018,36,41,,,2024-1S,2024-1S,9,1,1,2552,6009
599088,11,1,,,2,037341,No oficial,2021,25,,,"790,294",2022-2S,2022-2S,1,1,2,2552,5317
601990,70,1,,,2,137968,No oficial,2017,49,81,,"649,479",2022-2S,2022-2S,1,1,2,3534,1240
602464,20,1,,,6,039172,No oficial,2022,80,,,"745,729",2022-2S,2022-2S,1,1,2,2552,5400
602474,11,1,,,3,023986,Oficial,2019,21,,,"588,543",2022-2S,2022-2S,1,1,12,2540,3926
601199,54,1,,,5,012047,No oficial,2021,71,,,"702,46",2022-2S,2023-2S,1,1,2,2552,5360
589923,52,227,,,1,130294,Oficial,2020,3,,,"480,46",2022-1S,2022-1S,1,24,12,5948,2091
589944,52,473,,,1,055830,Oficial,2021,11,,,"425,95",2022-1S,2022-1S,1,23,4,5948,2076
593625,11,1,,,3,999993,No oficial,2020,56,,,,2025-1S,2025-1S,9,1,1,2552,6154
599244,11,1,,,2,144857,No oficial,2021,59,,,"617,421",2022-2S,2022-2S,1,1,2,2540,3867
602037,19,1,,,1,011718,Oficial,2021,5,,,"679,945",2024-1S,2024-1S,1,3,4,2540,4273
602037,19,1,,,1,011718,Oficial,2021,5,,,"636,474",2024-2S,2024-2S,1,3,2,2552,5975
602492,76,364,,,2,193748,No oficial,2021,21,,,"771,414",2022-2S,2022-2S,1,1,2,2552,5401
602511,68,1,,,3,145177,Oficial,2021,45,,,"719,61",2022-2S,2022-2S,1,1,2,2552,5402
601731,44,430,,,2,600000,No oficial,2021,6,,,"846,476",2022-2S,2022-2S,1,1,2,2552,5382
602284,5,360,,,3,070912,No oficial,2021,69,,,"689,809",2023-2S,2023-2S,1,1,2,3534,1476
601227,85,1,,,2,082735,Oficial,2020,10,,,"550,609",2022-2S,2022-2S,1,18,4,2540,3897
601228,52,227,,,1,094888,Oficial,2020,2,,,"558,068",2022-2S,2022-2S,1,3,12,2540,3898
599332,25,269,,,3,097089,No oficial,2021,31,,,"647,077",2022-2S,2022-2S,1,1,2,2540,3870
601764,68,276,,,5,014688,No oficial,2021,69,,,"724,913",2022-2S,2022-2S,1,1,2,2552,5383
590199,76,520,,,2,041459,No oficial,2021,32,,,"439,08",2022-1S,2022-1S,1,1,12,5948,2093
592298,11,1,,,2,025999,No oficial,2021,31,,,"583,24",2022-1S,2022-1S,1,1,2,2540,3823
592316,11,1,,,2,020743,Oficial,2012,8,,,"626,78",2022-1S,2022-1S,1,1,2,2540,3824
592903,11,1,,,2,026047,No oficial,2020,32,,,"579,96",2022-1S,2022-1S,1,1,2,2540,3831
601843,11,1,,,2,216002,Oficial,2020,17,,,"576,607",2022-2S,2022-2S,1,1,11,2540,3917
602380,17,380,,,1,038695,Oficial,2021,7,,,"595,1",2022-2S,2022-2S,1,1,4,3534,1247
590494,76,520,,,1,018697,Oficial,2021,12,,,"435,82",2022-1S,2022-1S,1,1,12,5948,2098
599682,11,1,,,2,120568,Oficial,2020,12,,,"591,87",2022-2S,2022-2S,1,1,2,2540,3873
601862,18,1,,,1,019216,Oficial,2021,13,,,"718,188",2022-2S,2022-2S,1,1,2,2552,5386
602423,5,1,,,1,161802,Oficial,2021,9,,,"591,266",2022-2S,2022-2S,1,1,4,3534,1250
602425,68,276,,,2,097790,Oficial,2021,10,,,"618,157",2022-2S,2022-2S,1,1,4,3534,1251
602436,88,1,,,2,109900,Oficial,2021,15,,,"466,632",2022-2S,2022-2S,1,20,5,3534,1252
602457,5,212,,,2,001677,Oficial,2020,16,,,"588,183",2022-2S,2022-2S,1,1,2,3534,1254
601249,54,1,,,4,012047,No oficial,2021,48,,,"789,212",2022-2S,2022-2S,1,1,2,2552,5364
601545,5,88,,,1,073734,Oficial,2021,12,,,"606,514",2022-2S,2022-2S,1,1,2,3534,1228
590571,76,520,,,1,018697,Oficial,2021,6,,,"474,95",2022-1S,2022-1S,1,1,2,5948,2100
592363,11,1,,,1,105460,No oficial,2021,54,,,"623,548",2023-2S,2023-2S,1,1,11,2540,4093
594999,52,835,,,1,011924,Oficial,2019,26,,,"534,771",2022-2S,2022-2S,1,23,4,2540,3941
601548,97,1,,,1,042994,Oficial,2021,9,,,"498,24",2022-2S,2022-2S,1,19,4,2540,3911
602557,11,1,,,2,731729,Oficial,2021,9,,,"577,199",2022-2S,2022-2S,1,1,12,2540,3927
600980,25,862,,,2,009464,Oficial,2021,11,,,"769,026",2022-2S,2022-2S,1,1,2,2552,5347
600983,11,1,,,2,048728,No oficial,2021,45,54,,"576,542",2022-2S,2022-2S,1,1,2,2540,3889
600993,50,1,,,3,061093,Oficial,2021,30,,,"761,247",2022-2S,2022-2S,1,1,2,2552,5348
601569,5,400,,,2,086090,No oficial,2021,19,,,"578,684",2022-2S,2022-2S,1,1,4,3534,1230
601574,5,266,,,2,001792,No oficial,2020,50,,,"621,827",2022-2S,2022-2S,1,1,4,3534,1231
590650,76,520,,,2,111500,Oficial,2021,9,,,"490,59",2022-1S,2022-1S,1,1,12,5948,2102
590670,19,455,,,1,007377,Oficial,2021,5,,,"557,05",2022-1S,2022-1S,1,3,2,5948,2103
590686,76,563,,,2,078923,No oficial,2021,39,,,"458,9",2022-1S,2022-1S,1,1,12,5948,2104
590725,19,455,,,1,007351,Oficial,2021,5,,,"473,86",2022-1S,2022-1S,1,1,2,5948,2106
606491,20,1,,,3,007591,Oficial,2022,21,,,"673,501",2023-1S,2023-1S,1,1,4,3534,1355
609458,41,6,,,1,032656,Oficial,2022,7,,,"772,197",2023-1S,2023-1S,1,1,2,2552,5559
606744,52,835,,,1,124552,No oficial,2022,12,,,"630,709",2023-1S,2023-1S,1,23,5,3534,1370
606752,52,435,,,1,043547,Oficial,2022,6,,,"473,041",2023-2S,2023-2S,1,23,5,3534,1491
606859,11,1,,,5,020198,No oficial,2022,72,76,,"811,421",2023-1S,2023-1S,1,1,2,2552,5451
604799,52,835,,,1,742395,Oficial,2022,13,,,"551,056",2023-1S,2023-1S,1,23,4,5948,2215
607192,11,1,,,3,039511,No oficial,2022,38,,,"633,572",2023-1S,2023-1S,1,1,12,2540,3981
607532,11,1,,,2,137604,Oficial,2021,34,,,"620,105",2023-1S,2023-1S,1,1,12,2540,3989
607844,25,430,,,4,613752,No oficial,2022,69,,,"890,607",2023-1S,2023-1S,1,1,2,2552,5499
608065,25,843,,,3,009415,No oficial,2018,43,,,"814,195",2023-1S,2023-1S,1,1,2,2552,5511
608078,11,1,,,2,080051,No oficial,2020,9,,,"652,15",2023-1S,2023-1S,1,1,2,2540,4010
608080,11,1,,,2,073395,No oficial,2022,34,,,"639,16",2023-1S,2023-1S,1,1,2,2540,4011
608368,11,1,,,5,102632,No oficial,2022,94,,,"774,026",2023-1S,2023-1S,1,1,2,2552,5528
608682,23,807,,,1,060525,Oficial,2022,16,,,"582,922",2023-1S,2023-1S,1,4,4,2540,4030
609027,23,189,,,1,008060,Oficial,2022,34,,,"775,518",2023-1S,2023-1S,1,1,2,2552,5549
605532,5,1,,,3,053504,No oficial,2022,52,,,"748,983",2023-1S,2023-1S,1,1,2,3534,1293
605880,5,652,,,2,046987,Oficial,2022,9,,,"713,916",2023-1S,2023-1S,1,24,2,3534,1318
609212,86,865,,,2,724104,Oficial,2020,7,,,"562,663",2023-1S,2023-1S,1,19,4,2540,4048
609487,73,1,,,2,015628,Oficial,2021,14,,,"781,521",2023-1S,2023-1S,1,1,2,2552,5560
606754,52,835,,,1,011924,Oficial,2022,4,,,,2023-1S,2024-2S,7,23,2,5948,2434
604806,52,835,,,1,111773,No oficial,2022,4,,,"484,626",2023-1S,2023-1S,1,23,4,5948,2216
606862,11,1,,,5,024216,No oficial,2022,73,,,"827,051",2023-1S,2023-1S,1,1,2,2552,5452
607208,23,660,,,2,026336,No oficial,2022,34,,,"852,049",2023-1S,2023-1S,1,1,2,2552,5470
608371,54,1,,,2,012138,No oficial,2021,40,,,"870,326",2023-1S,2023-1S,1,1,2,2552,5529
608698,11,1,,,3,023960,Oficial,2022,41,,,"631,949",2023-1S,2023-1S,1,1,2,2540,4033
605539,91,1,,,2,038919,Oficial,2022,26,,,"522,556",2023-1S,2023-1S,1,19,5,3534,1294
605559,5,1,,,2,001115,No oficial,2022,46,52,,"765,343",2023-1S,2023-1S,1,1,2,3534,1295
609145,41,1,,,2,108969,Oficial,2022,5,,,"791,382",2023-1S,2023-1S,1,1,12,2552,5552
609240,19,698,,,2,103044,Oficial,2021,9,,,"773,69",2023-1S,2023-1S,1,1,2,2552,5555
609508,52,435,,,1,043547,Oficial,2022,2,,,"560,916",2023-1S,2023-1S,1,23,4,2540,4060
609510,52,435,,,1,043547,Oficial,2022,3,,,"553,447",2023-1S,2023-1S,1,23,4,2540,4061
607224,11,1,,,4,031609,Oficial,2022,63,,,"980,589",2023-1S,2023-1S,1,1,2,2552,5471
608392,11,1,,,1,085365,No oficial,2022,10,,,"808,957",2023-1S,2023-1S,1,1,2,2552,5530
608398,15,407,,,1,004804,Oficial,2020,34,,,"617,611",2023-1S,2023-1S,1,1,2,2540,4020
609076,23,807,,,1,060525,Oficial,2022,38,,,"611,946",2023-1S,2023-1S,1,21,12,2540,4044
605577,5,631,,,3,001826,No oficial,2022,55,,,"683,177",2023-1S,2023-1S,1,1,2,3534,1296
605936,5,1,,,3,000455,No oficial,2022,50,,,"696,947",2023-1S,2023-1S,1,1,2,3534,1321
609157,8,1,,,4,003053,No oficial,2021,69,,,"817,844",2023-1S,2023-1S,1,1,2,2552,5553
607890,85,10,,,1,122515,Oficial,2022,8,,,"674,248",2023-1S,2023-1S,1,18,4,2552,5502
608428,15,407,,,1,128454,No oficial,2022,22,34,,"776,499",2023-1S,2023-1S,1,1,2,2552,5532
608433,11,1,,,2,145680,Oficial,2022,15,,,"734,873",2024-2S,2024-2S,1,1,2,2552,5877
608748,73,275,,,3,023655,Oficial,2019,12,,,"768,866",2023-1S,2023-1S,1,1,2,2552,5537
605954,5,1,,,3,001115,No oficial,2022,46,,,"684,605",2023-1S,2023-1S,1,1,2,3534,1323
609277,11,1,,,4,721407,Oficial,2022,53,,,"624,805",2023-1S,2023-1S,1,1,12,2540,4050
609289,85,1,,,3,106898,Oficial,2016,23,,,"603,153",2023-1S,2023-1S,1,18,4,2540,4051
606920,11,1,,,4,025064,No oficial,2022,56,,,"680,831",2023-1S,2023-1S,1,1,12,2540,3970
606923,15,1,,,2,096578,No oficial,2022,48,56,,"852,439",2023-1S,2023-1S,1,1,2,2552,5455
607577,11,1,,,3,020610,No oficial,2022,73,,,"808,819",2023-1S,2023-1S,1,1,2,2552,5487
607908,11,1,,,3,054072,No oficial,2019,61,,,"655,311",2023-1S,2023-1S,1,1,12,2540,3999
607915,11,1,,,2,048843,No oficial,2022,42,,,"622,25",2023-1S,2023-1S,1,1,11,2540,4000
608119,11,1,,,3,046789,No oficial,2022,67,,,"869,22",2023-1S,2023-1S,1,1,2,2552,5512
608451,25,899,,,2,153254,No oficial,2022,30,,,"743,509",2024-1S,2024-1S,1,1,2,2540,4296
605611,85,250,,,1,026468,Oficial,2022,11,,,"569,152",2023-1S,2023-1S,1,18,5,3534,1297
609310,11,1,,,2,144436,No oficial,2019,62,,,"783,738",2023-1S,2023-1S,1,1,2,2552,5556
604585,17,444,,,1,128165,Oficial,2022,14,,,"475,88",2023-1S,2023-1S,1,1,12,5948,2172
604591,76,520,,,4,024349,Oficial,2022,46,,,"668,672",2023-1S,2023-1S,1,1,12,5948,2173
604594,76,520,,,2,018721,No oficial,2022,44,46,,"551,902",2023-1S,2023-1S,1,1,12,5948,2174
604604,17,174,,,2,006395,Oficial,2022,30,,,"505,733",2023-1S,2023-2S,1,1,12,5948,2176
606963,15,238,,,3,005108,No oficial,2021,25,,,"768,798",2023-1S,2023-1S,1,1,2,2552,5458
607600,25,754,,,3,019893,No oficial,2022,40,,,"620,397",2023-1S,2023-1S,1,1,2,2540,3991
607923,11,1,,,3,020495,No oficial,2022,61,,,"844,135",2023-1S,2023-1S,1,1,2,2552,5503
608125,15,1,,,2,004762,No oficial,2020,54,,,"763,932",2023-1S,2023-1S,1,1,2,2552,5513
608139,52,1,,,1,048421,Oficial,2015,1,,,"775,701",2023-1S,2023-1S,1,1,2,2552,5514
605634,5,1,,,3,080283,Oficial,2022,42,,,"775,562",2023-1S,2023-1S,1,1,4,3534,1300
605636,5,101,,,1,138396,Oficial,2022,38,,,"702,1",2023-1S,2023-1S,1,1,2,3534,1301
605650,5,129,,,3,041954,No oficial,2022,62,,,"694,096",2023-1S,2023-1S,1,1,2,3534,1304
605651,63,1,,,3,086934,Oficial,2022,19,,,"709,735",2023-1S,2023-1S,1,1,2,3534,1305
605997,5,88,,,3,000786,Oficial,2022,48,,,"688,06",2023-1S,2023-1S,1,1,2,3534,1328
606010,5,148,,,2,030437,Oficial,2022,7,,,"763,638",2023-1S,2023-1S,1,1,2,3534,1329
606268,76,147,,,3,101717,Oficial,2022,25,,,"711,189",2023-1S,2023-1S,1,1,2,3534,1340
606274,52,317,,,1,011593,Oficial,2022,1,,,"688,476",2023-1S,2023-1S,1,1,2,3534,1341
606522,13,1,,,2,090613,No oficial,2022,8,,,"672,846",2023-1S,2023-1S,1,1,2,3534,1356
604611,81,1,,,1,087395,Oficial,2022,5,,,,2023-1S,2024-1S,3,18,2,5948,2348
604620,76,248,,,1,043356,No oficial,2022,17,,,"577,192",2023-1S,2023-1S,1,1,12,5948,2178
604624,76,520,,,3,111930,Oficial,2021,27,,,,2023-1S,2024-1S,3,1,2,5948,2349
604625,76,1,,,3,089359,Oficial,2022,20,,,"580,98",2023-1S,2023-1S,1,1,2,5948,2179
604627,52,317,,,1,011593,Oficial,2022,2,,,"607,672",2023-1S,2023-1S,1,3,2,5948,2181
604627,52,317,,,1,011593,Oficial,2022,2,,,"576,946",2023-2S,2023-2S,1,3,4,3534,1470
606984,15,238,,,3,005140,Oficial,2022,16,,,"779,893",2023-1S,2023-1S,1,1,2,2552,5460
607310,15,531,,,2,005389,Oficial,2022,10,,,"661,767",2023-1S,2023-1S,1,1,11,2540,3985
607313,25,269,,,2,033985,Oficial,2016,10,,,"837,31",2023-1S,2023-1S,1,1,2,2552,5474
607622,13,688,,,2,035501,Oficial,2022,33,,,"630,51",2023-1S,2023-1S,1,21,2,2552,5488
607627,54,1,,,2,012088,No oficial,2022,46,57,,"928,238",2023-1S,2023-1S,1,1,2,2552,5489
607937,11,1,,,2,023374,Oficial,2015,23,,,"623,422",2023-1S,2023-1S,1,1,11,2540,4002
608149,15,1,,,4,096578,No oficial,2022,44,,,"833,946",2023-1S,2023-1S,1,1,2,2552,5515
608169,11,1,,,2,079939,No oficial,2018,12,,,"667,803",2023-1S,2023-1S,1,1,2,2540,4013
608818,11,1,,,2,037341,No oficial,2022,37,39,,"623,504",2023-1S,2023-1S,1,1,12,2540,4035
605656,50,1,,,3,103564,Oficial,2022,40,,,,2023-1S,2024-1S,3,1,2,3534,1613
606286,5,360,,,3,657486,No oficial,2022,44,,,"718,324",2023-1S,2023-1S,1,1,2,3534,1343
606294,5,1,,,3,093294,Oficial,2022,20,,,"675,69",2023-1S,2023-1S,1,1,2,3534,1344
609320,11,1,,,2,015040,Oficial,2021,20,,,"628,077",2023-1S,2023-1S,1,1,2,2540,4053
606538,5,1,,,3,661546,Oficial,2022,30,,,"690,261",2023-1S,2023-1S,1,1,2,3534,1357
606998,15,759,,,3,159863,No oficial,2022,53,,,"770,567",2023-1S,2023-1S,1,1,2,2552,5462
607331,11,1,,,2,023366,Oficial,2018,10,,,"624,312",2023-1S,2023-1S,1,1,12,2540,3987
607651,15,835,,,2,030247,Oficial,2019,6,,,"957,298",2023-1S,2023-1S,1,1,2,2552,5491
607653,11,1,,,2,079939,No oficial,2022,39,,,"868,278",2023-1S,2023-1S,1,1,2,2552,5492
607963,11,1,,,3,037333,No oficial,2022,68,,,"835,952",2023-1S,2023-1S,1,1,2,2552,5506
608173,15,1,,,3,193888,No oficial,2021,36,53,,"768,176",2023-1S,2023-1S,1,1,2,2552,5516
608828,8,1,,,4,003194,No oficial,2022,57,,,"792,604",2023-1S,2023-1S,1,5,2,2552,5538
608835,11,1,,,1,099002,No oficial,2022,50,,,"873,844",2023-1S,2023-1S,1,5,2,2552,5540
608838,11,1,,,No Informa,106989,No oficial,2022,74,,,"644,951",2023-1S,2023-1S,1,1,2,2540,4036
